  0.00E+00	 -6.00E-01	  2.14E+00	       0.7	      0.75	      0.56	       1.0	       1.0	       0.0	      -1.0	       0.0
  0.00E+00	 -6.00E-01	  2.01E+00	       0.7	      0.75	      0.56	       0.0	       1.0	       0.0	      -1.0	       0.0
  0.00E+00	 -6.00E-01	  2.01E+00	       0.7	      0.75	      0.56	       0.0	       0.0	       0.0	      -1.0	       0.0
  0.00E+00	 -6.00E-01	  2.14E+00	       0.7	      0.75	      0.56	       1.0	       0.0	       0.0	      -1.0	       0.0
 -8.20E-02	 -6.00E-01	  2.14E+00	       0.7	      0.75	      0.56	       1.0	       1.0	       0.0	      -1.0	       0.0
 -8.20E-02	 -6.00E-01	  2.01E+00	       0.7	      0.75	      0.56	       0.0	       1.0	       0.0	      -1.0	       0.0
 -5.24E-01	 -6.00E-01	  2.84E+00	       0.7	      0.75	      0.56	       0.0	       0.0	      -0.0	      -1.0	       0.0
 -1.10E+00	 -6.00E-01	  2.84E+00	       0.7	      0.75	      0.56	       1.0	       0.0	      -0.0	      -1.0	       0.0
 -1.10E+00	 -6.00E-01	  2.76E+00	       0.7	      0.75	      0.56	       1.0	       1.0	      -0.0	      -1.0	       0.0
 -5.24E-01	 -6.00E-01	  2.76E+00	       0.7	      0.75	      0.56	       0.0	       1.0	      -0.0	      -1.0	       0.0
 -1.10E+00	 -6.00E-01	  2.84E+00	       0.7	      0.75	      0.56	       0.0	       0.0	       0.0	      -1.0	       0.0
 -5.24E-01	 -6.00E-01	  2.84E+00	       0.7	      0.75	      0.56	       1.0	       0.0	       0.0	      -1.0	       0.0
 -5.24E-01	 -6.00E-01	  2.91E+00	       0.7	      0.75	      0.56	       1.0	       1.0	       0.0	      -1.0	       0.0
 -1.10E+00	 -6.00E-01	  2.91E+00	       0.7	      0.75	      0.56	       0.0	       1.0	       0.0	      -1.0	       0.0
  8.20E-02	 -6.00E-01	  2.91E+00	       0.7	      0.75	      0.56	       0.0	       0.0	      -0.0	      -1.0	       0.0
 -8.20E-02	 -6.00E-01	  2.91E+00	       0.7	      0.75	      0.56	       1.0	       0.0	      -0.0	      -1.0	       0.0
 -8.20E-02	 -6.00E-01	  2.76E+00	       0.7	      0.75	      0.56	       1.0	       1.0	      -0.0	      -1.0	       0.0
  8.20E-02	 -6.00E-01	  2.76E+00	       0.7	      0.75	      0.56	       0.0	       1.0	      -0.0	      -1.0	       0.0
  1.10E+00	 -6.00E-01	  2.84E+00	       0.7	      0.75	      0.56	       0.0	       0.0	      -0.0	      -1.0	       0.0
  8.06E-01	 -6.00E-01	  2.84E+00	       0.7	      0.75	      0.56	       1.0	       0.0	      -0.0	      -1.0	       0.0
  8.06E-01	 -6.00E-01	  2.76E+00	       0.7	      0.75	      0.56	       1.0	       1.0	      -0.0	      -1.0	       0.0
  1.10E+00	 -6.00E-01	  2.76E+00	       0.7	      0.75	      0.56	       0.0	       1.0	      -0.0	      -1.0	       0.0
  1.10E+00	 -6.00E-01	  2.91E+00	       0.7	      0.75	      0.56	       0.0	       0.0	      -0.0	      -1.0	       0.0
  8.06E-01	 -6.00E-01	  2.91E+00	       0.7	      0.75	      0.56	       1.0	       0.0	      -0.0	      -1.0	       0.0
  8.06E-01	 -6.00E-01	  2.84E+00	       0.7	      0.75	      0.56	       1.0	       1.0	      -0.0	      -1.0	       0.0
  1.10E+00	 -6.00E-01	  2.84E+00	       0.7	      0.75	      0.56	       0.0	       1.0	      -0.0	      -1.0	       0.0
  1.00E+00	 -6.00E-01	  2.76E+00	       0.7	      0.75	      0.56	       0.0	       0.0	       0.0	      -1.0	       0.0
  1.00E+00	 -6.00E-01	  2.40E+00	       0.7	      0.75	      0.56	       1.0	       0.0	       0.0	      -1.0	       0.0
  1.10E+00	 -6.00E-01	  2.40E+00	       0.7	      0.75	      0.56	       1.0	       1.0	       0.0	      -1.0	       0.0
  1.10E+00	 -6.00E-01	  2.76E+00	       0.7	      0.75	      0.56	       0.0	       1.0	       0.0	      -1.0	       0.0
  1.00E+00	 -6.00E-01	  2.40E+00	       0.7	      0.75	      0.56	       0.0	       0.0	       0.0	      -1.0	       0.0
  1.00E+00	 -6.00E-01	  2.76E+00	       0.7	      0.75	      0.56	       1.0	       0.0	       0.0	      -1.0	       0.0
  8.06E-01	 -6.00E-01	  2.76E+00	       0.7	      0.75	      0.56	       1.0	       1.0	       0.0	      -1.0	       0.0
  8.06E-01	 -6.00E-01	  2.40E+00	       0.7	      0.75	      0.56	       0.0	       1.0	       0.0	      -1.0	       0.0
  4.66E-01	 -6.00E-01	  2.57E+00	       0.7	      0.75	      0.56	       0.0	       0.0	      -0.0	      -1.0	       0.0
